name,address,city,price_level,cuisine,description,phone,url
薩瑪法國小館,三民區正氣街14號,Kaohsiung,$$$,時尚歐陸菜,主廚曾於日本和法國磨練廚藝。喜愛歐洲古件的他回臺後，於巷弄中的舊宅開設餐廳，並在室內各個角落，妝點了歐式復古器皿與家具。包含十道菜的菜單每季更換，廚師巧妙融合義、法料理技巧與在地特色，以貼近臺灣飲食文化的方式呈現各式菜餚，譬如以水餃皮製作義大利餃。僅設一輪用餐，顧客須準時抵達。,無法取得,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/ca-marche-1200953
福園,前金區成功一路266號9樓 (漢來大飯店),Kaohsiung,$$,臺灣菜,位於歷史悠久的漢來大飯店內，是集團旗下唯一的臺菜餐廳。餐室內的水晶掛燈和西洋畫作雖略顯歷史痕跡，但團隊親切的服務令客人再三回訪。在此可品嚐到多款家常菜，其中苦茶油香雞帶有淡淡苦茶香氣，搭配爽脆的炸薑片，鹹香美味。主廚亦會每天採買新鮮海魚，製作各式海鮮料理。若周末到訪建議提前訂位。,+886 7 213 5739,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/fu-yuan
一味品,中西區國華街三段177-179號 (永樂市場攤號111及112),Tainan,$,小吃,由臺南著名碗粿世家創立，僅售碗粿及虱目魚魚羹兩款食品，深受食客歡迎，早上、中午時段人潮熱絡，十分繁忙。碗粿使用舊在來米製作，搭配在地溫體豬肉、火燒蝦與自製肉燥，每日新鮮現做。其色澤偏黑，是典型的臺南風格。建議參考在地人的吃法，品嚐一半後添加芥末或蒜泥，以提升滋味。,+886 6 228 8563,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/yi-wei-pin
Thomas Chien,前鎮區成功二路11號,Kaohsiung,$$$,時尚法國菜,主廚料理法餐多年，加上對南臺灣這片土地的熱情，因此喜好把大量在地食材融入菜色當中。他從優質小農和鄰近海港取材，以新鮮的食材，製作出按季節更替的法式套餐。午間套餐的菜單會每月變換，餐廳亦連年邀請海外知名主廚到訪客座，務求能為食客帶來新的用餐體驗，難怪成為熱門的用餐選擇。,+886 7 536 9436,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/thomas-chien
富貴亭,中區三民路二段18巷31號,Taichung,$,臺灣菜,開業逾半世紀的富貴亭，是許多居民的童年回憶，販售筒仔米糕和各種當歸湯品。其中，當歸鴨肉麵線味道濃郁，十分美味。但最受歡迎的，始終是當歸鵝肉麵線和燻鵝肉，前者把鵝湯、鴨湯一起加入當歸湯中，香味四溢，每天開賣半個小時左右便會售罄。小店座位有限，無法訂位，也可能需與人拼桌。,+886 4 2227 3001,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/fu-kuei-ting
富狀元豬腳,西區美村路一段203號,Taichung,$,臺灣菜,這家知名豬腳餐廳的特色，是不添加中藥材滷包，而將白毛豬隻，搭配特調比例的紅蔥、辣椒、冰糖與醬油，把肉滷至呈琥珀色澤、晶瑩透亮。不論是富含彈性和膠質的豬腳，或半肥半瘦的腿扣，都多汁可口。爽口筍絲等小菜也滋味無窮，再加上一碗白飯加滷汁，風味十足，令人大快朵頤。,+886 4 2301 3588,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/fu-juang-yuan
The Tavernist,大安區仁愛路四段27巷25號12樓 (金普頓大安酒店),Taipei,$$$,時尚歐陸菜,餐室設計時尚，以金屬門框搭配紅綠色磁磚，散發活潑氣氛。臺灣主廚將家鄉的記憶與風味，加上在地食材、西式烹調手法，結合成一道道具創意的菜色。菜單上也包含老菜脯雞湯、鹽酥雞等貼近臺灣人的口味。服務貼心，除了單點也提供套餐選擇。如欲帶同毛孩前往，可於訂位時說明，以安排寵物友善座位。,+886 2 2779 0688,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/the-tavernist
沙淘宮廟海產,中西區西門路二段86號,Tainan,$,臺灣菜,小店曾於沙淘宮前經營，名字沿用至今，供應古早味臺灣菜，飄香近一甲子。蛋包飯包裹著番茄醬肉絲炒飯，酸甜滋味猶如回到兒時。臺式炸豬排金黃酥脆，搭配馬鈴薯沙拉，十分美味。其不含味精的關東煮佐以特調醬料，也大受歡迎。店內設用餐座位，持續營業至深夜，是不少在地顧客的宵夜用餐選擇。,+886 6 228 8321,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/the-temple-front-eatery
響海鮮,西屯區市政北二路356號,Taichung,$$$,海鮮,入口放置大型海鮮缸，存養由外地進口的新鮮漁獲，也有的來自澎湖及宜蘭龜山島海域。不設菜單，客人可從魚缸挑選食材及烹調方式。料理風格以臺式為主，多使用清蒸與乾煎來呈現食材的原汁原味。餐廳可依據用餐人數調整份量。室內設計時尚，設有獨立包廂，但需提前預訂。,+886 4 2252 2127,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/hibiki-seafood
侯記鴨肉飯,三民區自強一路201號,Kaohsiung,$,小吃,侯記鴨肉飯已走過四十個年頭，招牌菜是溫潤滋補、香氣濃郁的當歸鴨肉湯。冬日時節，更可搭配麵線一起品嚐。另一招牌鴨肉飯則搭配富厚度的肉片及醃黃蘿蔔，十分滋味。若想吃得更豐富，不妨加點鴨肉切盤，除了有原味與煙燻口味，更可選擇不同部位。用餐時刻人潮眾多，但服務人員態度不減親切，難怪多年來屹立不倒。,+886 7 282 7588,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/hou-chi-duck-rice
logy,內湖區瑞光路258巷39號,Taipei,$$$$,時尚亞洲菜,承襲其東京姊妹店的裝潢風格，以混凝土灰黑色調搭配板前座位，予人沉穩且神秘之感。出生於日本北海道的主廚，喜愛選用家鄉的魚獲搭配臺灣食材，同時結合日本料理與法、義烹飪手法，巧妙地呈現亞洲菜的當代風貌。招牌茶碗蒸除了加入牛肉清湯，更以芹菜及當歸葉的冰沙提味，別樹一幟。訂位不易，須提前規劃。,無法取得,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/logy
北平陶然亭,松山區復興北路86號2樓,Taipei,$$,京菜,經營半世紀，陶然亭堅持製作傳統而富自家特色的烤鴨，採用來自宜蘭、不施打抗生素的紅面番鴨，這種鴨較櫻桃鴨多養一百天，肉質肥嫩。每日送抵的鴨會風乾一天才送入專用炭爐燻烤，皮薄香脆，除了配以鮮擀餅皮享用，更可一鴨多吃。烤鴨以外，現包現煎的蘿蔔絲餅飽滿多汁，值得一試。,+886 2 2778 7805,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tao-luan-ting-roast-peking-duck-palace
天下三絕,大安區仁愛路四段27巷3號,Taipei,$$,麵食,欲於水晶燈下邊啖紅酒邊嚐牛肉麵，天下三絕可滿足心願。店家所選用的牛肉來自美國和澳洲；麵條則以澳洲黃金小麥製作，有三種不同寬度；湯頭用上牛大骨、牛肋排、四種酸度的番茄等熬煮八小時而成，香醇清甜且富層次。特別推薦天下三絕牛肉麵，網羅四個牛肉部位，是為極品享受。逢週三點選主食可獲贈一杯紅酒。,+886 2 2741 6299,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tien-hsia-san-chueh
牡丹,大安區四維路52巷17號,Taipei,$$$$,日式天婦羅,極簡的裝飾與庭院造景，加上細膩服務，讓人愜意地享受天婦羅饗宴。料理長擁有數十年經驗，對食材特性、火候與油溫有透徹瞭解，每道菜僅掛上薄如蟬翼的麵衣，完美呈現食材的最佳狀態。單一套餐精選在地與日本的時令海鮮，並穿插各種蔬食，最後以手工蓮藕蕨餅與茶點畫下完美句點。僅接受12:30及18:30的訂位，須提前規劃。,+886 2 2706 8699,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/mudan
茂園,中山區長安東路二段185號,Taipei,$$,臺灣菜,自1971年開業的茂園現由第二代掌舵，工作人員均是服務多年的老臣子。兩層高的餐廳適合不同大小宴席。友善的服務生會把客人帶至海鮮冰櫃前，細心介紹招牌菜及當日的時令海鮮，並因應用餐人數建議合適份量，好讓客人多嚐幾道菜。蒜泥鮮蚵和鹽冬瓜蒸時令魚等都是馳名菜色，白斬雞也值得一試。,+886 2 2752 8587,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/mao-yuan
西羅殿牛肉湯,北區公園南路98號,Tainan,$,小吃,此店的牛肉湯以牛大骨、牛腩、牛油、洋蔥等食材熬煮，搭配薄切牛肉，肉質軟嫩可口，湯水味道鮮美。上桌時，服務員會介紹最佳吃法，並附上一碗白飯或肉燥飯。建議淋上少許米酒提鮮，嗜辣者，不妨蘸取店家自製的辣椒醬。除牛肉外，湯品也可選牛腩、牛肝或綜合。湯品和炒菜均設三種份量，十分貼心。,+886 6 229 4056,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/hsi-lo-tien-beef-soup
梅子,沙鹿區中山路473之2號,Taichung,$$,海鮮,創立於1989年，創辦人夫婦早年從事漁業，因此特別講究海產品質，造就了餐廳用料鮮美的好名聲。海鮮大部分來自自家澎湖漁船，其餘則購自臺中港。推薦醬燒軟絲、三杯石斑及白鯧米粉，時令澎湖海鮮也值得一試。從明亮的環境，以至餐前小菜和飯後甜品水果，處處顯露經營者對細節的用心。假日到訪宜提早訂位。,+886 4 2662 5365,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/meidz-seafood
頁小館,中山區北安路595巷20弄4號,Taipei,$$,國際菜,餐廳內放滿了吉他、唱片和各種音樂紀念品，客人更可在精挑細選的樂韻襯托下，欣賞廚師團隊在開放式廚房裡忙碌的身影。主廚擅於將破布子、桶仔雞等亞洲元素，糅合經典西式菜餚。黑白切更是這裡的招牌菜，把家喻戶曉的臺灣攤販小吃，以西式香料重新詮釋。酒單上除了葡萄酒，也有多種日本清酒和手工啤酒。,+886 2 2532 8003,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/page
但馬家涮涮鍋 (本館),松山區敦化北路166號5樓 (文華精品),Taipei,$$$,涮涮鍋,老闆認為吃火鍋是跟好友、家人相聚的親密時光，客人應好好享受用膳過程，不應費心處理食材，因此一切會由店員代為打點。食材方面，除了有在地蔬菜和海鮮，亦有多款日本蟹和不受時節所限的菲律賓花龍蝦等，牛肉更是直接從日本的但馬牛供應商取貨。客人更可點整條活魚分享，別忘了品嚐鮮甜味美的雜炊。,+886 2 2712 1606,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tajimaya-shabu-shabu
天香樓,中山區民權東路二段41號B1 (亞都麗緻大飯店）,Taipei,$$$,杭州菜,餐室以金屬屏風仿楊柳、湖影，營造杭州風情。這裡的杭州菜著重手工，並且選用在地食材，創造出別具一格的獨門菜，例如糅合兩大經典的神仙鴨魚丸湯。另外，宋嫂魚羹、天香東坡肉、龍井蝦仁均非常出色。設有侍茶師，提供以茶配餐的建議。若於晚間到訪，書法家會為客人將菜單寫成冊子留念，呈現古代文人雅士品茶論藝的氛圍。,+886 2 2597 1234,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tien-hsiang-lo
CRATAIN,鼓山區昌盛路306號,Kaohsiung,$$$,時尚歐陸菜,主廚曾登上澳洲搖籃山（Cradle Mountain），並以登頂經歷作店名的發想。主廚透過歐陸技法闡述自己的烹飪理念，肉類料理是其強項，多以炭烤與煎制而成。餐廳更依據餐期，分別設個人化的自選套餐與單點，訂位時可額外留意。室內裝潢簡約素雅，吧台與開放式廚房相連，加上友善的服務團隊，進一步提升用餐體驗。,無法取得,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/cratain
鮨野村,大安區仁愛路四段300巷19弄4號,Taipei,$$$$,壽司,於2023年重新裝潢，用餐環境色調沉穩，簡潔俐落。料理長野村先生專司江戶前壽司，講究用料，米飯採用來自四國水主町的有機越光米及北海道七星米，以富士山泉水烹煮，調味用上赤醋及白醋，以特別配方混合。其套餐均以壽司為主角，若喜歡生魚片，可指定較高價位的套餐，品嚐由料理長精心安排的菜品。,+886 2 2707 7518,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/sushi-nomura
麟聚,松山區敦化北路100號,Taipei,$$$$,粵菜,門面低調，入口處陳列著不少高檔乾貨，用餐環境典雅。由香港主廚領軍，依循季節與時令，擬定兩種不同價位的個人套餐，當中不乏焗蟹蓋等經典粵式料理。餐廳也可以按顧客的預算與口味規劃菜單，加上設有包廂，特別適合商務聚會和節慶宴客。由於多用高級乾貨入菜，建議三天前預約訂位。,+886 2 2712 2700,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/lin-ju
Sens,松山區民生東路三段127巷12號,Taipei,$$$$,時尚法國菜,由老公寓改建而成，以木地板、古銅色鐵件、橙黃燈光鋪飾，營造出優雅的氛圍。主廚深受法國文化薰陶，對醬汁烹調特別講究，每季的菜單更迭，醬汁也是設計重點。晚間所提供的單一套餐採用多款歐洲高級食材，菜色分量精細但多元，包括大受歡迎的肉凍派。為求完整呈現法式料理，亦提供以起司為發想的餐後小點。,+886 2 2718 6388,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/sens-1204678
牛五蔵,安平區建平路577號,Tainan,$$,火鍋,由牛肉湯名店劉家莊的第二代創立，把臺灣溫體牛以日式火鍋、臺式熱炒等方式呈現。火鍋鍋底選擇多元，包括經典的牛骨高湯、麻辣鍋底等，以及店家首創的日式摩滋鍋，其以臺灣牛腸熬煮而成，須提前預訂。熱炒方面則提供蔥爆牛心、醬爆牛脂膜等各類牛內臟。若鍾情傳統口味，則不妨點選臺南牛肉湯。,+886 6 297 0709,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/gyu-go-zou
元味料理,大同區華陰街227巷2號,Taipei,$$,臺灣菜,坐落於臺北車站後的巷弄之中，雖沒有顯眼招牌，卻已經營逾七十載。內裡僅有四張桌子，陳設著老闆的木雕收藏品，恍若木雕藝術館。菜單包含二十多道菜色，以熱炒最受歡迎，尤其是元味炒飯與松坂肉，兩者皆滿有鑊氣，而且醬香味美。小店僅接受現金，並不設訂位，用餐時段須耐心輪候。,+886 2 2559 0721,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/yuan-wei
仙香飲食店,甲仙區文化路75之1號,Kaohsiung,$$,臺灣菜,屹立半世紀，位處盛產檳榔芋頭與筍子的甲仙區，餐廳以當地名產入菜的菜式為招牌，芋頭筍絲扣肉和芋頭丸均值得一試，後者外層酥脆，內餡包有綿滑芋泥與香氣濃郁的蛋黃，十分滋味。店家更會以古早芋頭冰招待客人。山豬肉、鱸鰻等山產和溪產菜餚是此店特色，不妨點選一份山產，以及香氣濃郁的招牌薑黃雞。,+886 7 675 1142,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/syan-syang
老爺美食館 (鳳山),鳳山區海洋一路54-56號,Kaohsiung,$,小吃,在鳳山區深耕近二十年，老爺美食館以焦糖燻鴨與香茅煎肉而廣為人知。其燻鴨選用北京鴨種以甘蔗糖燻，軟嫩多汁、香氣濃郁。香茅煎肉為老闆獨創，以臺灣溫體豬配以自家農場栽種的有機香茅烹煮，使五花肉片帶有獨特清香。此外，推薦加點熬煮四小時而成的魚湯，內含魚丸、魚皮與魚肉，真材實料且鮮味甘甜。,+886 7 765 8430,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/lao-ye-mei-shi-guan-fengshan
